stamp,frame_id,cone_id,X_stereo,Y_stereo,Z_stereo,color,confidence
1757267627.255765,camera,6,3.0510306358337402,-1.3489598035812378,0.04255012795329094,3.0,0.9049166440963745
1757267627.255765,camera,7,2.8029956817626953,-1.4141210317611694,-0.13573460280895233,1.0,0.8861434459686279
1757267627.255765,camera,8,9.394086837768555,-1.386093020439148,1.6003144979476929,1.0,0.8761999011039734
1757267627.255765,camera,9,12.209918975830078,-0.618244469165802,2.3846189975738525,1.0,0.8413365483283997
1757267627.255765,camera,10,14.253119468688965,3.873647451400757,2.8110129833221436,0.0,0.8227412104606628
1757267627.255765,camera,11,14.053691864013672,2.7271409034729004,2.7581963539123535,0.0,0.8226033449172974
1757267627.255765,camera,12,9.025640487670898,1.3963556289672852,1.5115666389465332,0.0,0.7965455651283264
1757267627.255765,camera,13,16.759475708007812,11.904111862182617,3.5787062644958496,0.0,0.7685091495513916
1757267627.255765,camera,14,14.613761901855469,0.6482840180397034,2.9522526264190674,1.0,0.723431408405304
1757267627.255765,camera,15,16.405078887939453,13.777496337890625,3.5187721252441406,0.0,0.7013453245162964
1757267627.255765,camera,16,14.874982833862305,7.111423492431641,3.047844171524048,0.0,0.699097216129303
1757267627.255765,camera,17,14.967096328735352,5.489500045776367,3.037994384765625,0.0,0.6861927509307861
1757267627.255765,camera,18,14.812904357910156,2.2774887084960938,3.1061933040618896,1.0,0.6635017395019531
1757267627.255765,camera,19,14.872481346130371,16.514780044555664,3.21858286857605,1.0,0.6542196869850159
1757267627.255765,camera,20,15.846592903137207,7.819220542907715,3.4293923377990723,1.0,0.6534389853477478
1757267627.255765,camera,21,17.83073616027832,13.109867095947266,3.9443323612213135,1.0,0.6502131819725037
1757267627.255765,camera,22,13.95173454284668,14.260714530944824,2.938997745513916,0.0,0.6479944586753845
1757267627.255765,camera,23,18.100215911865234,16.607942581176758,3.969207525253296,1.0,0.603835940361023
1757267627.255765,camera,24,17.819971084594727,10.537069320678711,3.924851894378662,1.0,0.6028638482093811
1757267627.255765,camera,25,14.39447021484375,17.185649871826172,3.0184497833251953,0.0,0.5942564010620117
1757267627.255765,camera,26,15.25114631652832,7.393699645996094,3.1980905532836914,1.0,0.2601427733898163
1757267627.288445,camera,0,2.874865770339966,1.4516546726226807,-0.01783703826367855,3.0,0.9449666738510132
1757267627.288445,camera,1,2.4063785076141357,-1.3987503051757812,-0.13038277626037598,3.0,0.9398817420005798
1757267627.288445,camera,2,2.232696056365967,1.4423246383666992,-0.1873864233493805,3.0,0.9328755140304565
1757267627.288445,camera,3,2.5621776580810547,1.4388179779052734,-0.1953708976507187,0.0,0.9114307761192322
1757267627.288445,camera,4,5.941113471984863,1.3980175256729126,0.6871422529220581,0.0,0.9096232056617737
1757267627.288445,camera,5,6.0389814376831055,-1.4241636991500854,0.7448193430900574,1.0,0.9087704420089722
1757267627.288445,camera,6,3.0519630908966064,-1.3493720293045044,0.04256313294172287,3.0,0.9045830965042114
