mono_stamp,stereo_stamp,dt,mono_detection_id,stereo_cone_id,u,v,X_mono,Y_mono,X_stereo,Y_stereo,Z_stereo,stereo_color,stereo_confidence,error_x,error_y,error_2d,mono_range,stereo_range,error_range
1757267627.588581,1757267627.588581,0.0,4,4,523,308,5.411046981811523,1.3533040285110474,5.950533390045166,1.4002341032028198,0.693941593170166,0.0,0.9088829159736633,-0.5394864082336426,-0.04693007469177246,0.5415237913327648,5.57771111056819,6.113060049583566,-0.5353489390153756
1757267627.588581,1757267627.588581,0.0,5,5,768,305,5.477976322174072,-1.4295506477355957,6.089569091796875,-1.4360936880111694,0.7510585784912109,1.0,0.9088130593299866,-0.6115927696228027,0.0065430402755737305,0.6116277685250552,5.661434415476438,6.256613844925491,-0.5951794294490531
1757267627.588581,1757267627.588581,0.0,6,1,876,394,1.7511073350906372,-1.3933608531951904,2.3979151248931885,-1.3915297985076904,-0.1299242228269577,3.0,0.9393356442451477,-0.6468077898025513,-0.0018310546875,0.6468103815729382,2.2378184390662845,2.772427118307417,-0.5346086792411326
1757267627.621943,1757267627.621943,0.0,0,2,383,407,1.6736069917678833,1.4081710577011108,2.5717334747314453,1.4441841840744019,-0.1936318278312683,0.0,0.9136081337928772,-0.898126482963562,-0.036013126373291016,0.8988482211539811,2.1872142306233764,2.949488264527411,-0.7622740339040348
1757267627.621943,1757267627.621943,0.0,2,0,353,428,1.321621060371399,1.4148409366607666,2.8724124431610107,1.4476596117019653,-0.017821816727519035,3.0,0.9448729753494263,-1.5507913827896118,-0.03281867504119873,1.551138607077387,1.9360932578954806,3.216593165910058,-1.2804999080145776
1757267627.621943,1757267627.621943,0.0,3,3,522,309,5.33482027053833,1.3498468399047852,5.975130081176758,1.4117554426193237,0.6853430867195129,0.0,0.9095761179924011,-0.6403098106384277,-0.061908602714538574,0.6432956774997682,5.502944103854554,6.139644364028641,-0.636700260174087
1757267627.621943,1757267627.621943,0.0,4,1,876,394,1.7511073350906372,-1.3933608531951904,2.399388313293457,-1.3946870565414429,-0.13000403344631195,3.0,0.9405719041824341,-0.6482809782028198,0.0013262033462524414,0.6482823347237842,2.2378184390662845,2.775286699361609,-0.5374682602953245
1757267627.621943,1757267627.621943,0.0,5,5,768,305,5.477976322174072,-1.4295506477355957,6.062407493591309,-1.4296882152557373,0.7477086186408997,1.0,0.9051141142845154,-0.5844311714172363,0.00013756752014160156,0.5844311876080414,5.661434415476438,6.2287071701271355,-0.5672727546506975
1757267627.671796,1757267627.671796,0.0,0,2,382,407,1.6739637851715088,1.4136587381362915,2.222585916519165,1.435793399810791,-0.18653790652751923,3.0,0.9331578016281128,-0.5486221313476562,-0.02213466167449951,0.5490684713693635,2.19102391177614,2.646014142677542,-0.454990230901402
1757267627.671796,1757267627.671796,0.0,3,3,353,428,1.321621060371399,1.4148409366607666,2.5687201023101807,1.4424920082092285,-0.19586975872516632,0.0,0.9139489531517029,-1.2470990419387817,-0.027651071548461914,1.2474055483933064,1.9360932578954806,2.9460322737132256,-1.009939015817745
